Age,Gender,Unit_Price,Quantity,Is_Returning_Customer,Delivery_Time_Days,Year,Month,Day,DayOfWeek,Quarter,IsWeekend,Discount_Percentage,Avg_Spending_City,Product_Beauty,Product_Books,Product_Electronics,Product_Fashion,Product_Food,Product_Home & Garden,Product_Sports,Product_Toys,Payment_Bank Transfer,Payment_Cash on Delivery,Payment_Credit Card,Payment_Debit Card,Payment_Digital Wallet,Device_Desktop,Device_Mobile,Device_Tablet,Engagement_Score,Pages_per_Minute,Browsing_to_Delivery_Ratio,Rating_Deviation,Age_Teen,Age_Young_Adult,Age_Adult,Age_Middle_Aged,Age_Senior,Age_Elder,Seg_Female_Adult,Seg_Female_Elder,Seg_Female_Middle_Aged,Seg_Female_Senior,Seg_Female_Teen,Seg_Female_Young_Adult,Seg_Male_Adult,Seg_Male_Elder,Seg_Male_Middle_Aged,Seg_Male_Senior,Seg_Male_Teen,Seg_Male_Young_Adult,Seg_Other_Adult,Seg_Other_Middle_Aged,Seg_Other_Senior,Seg_Other_Teen,Seg_Other_Young_Adult,Total_Amount,Avg_Spending_Gender,Relative_Spending,Age_Group,Avg_Spending_AgeGroup,AgeGroup_Spending_Deviation,Engagement_per_Year,Payment_Method,Gender_Payment_Female_Bank Transfer,Gender_Payment_Female_Cash on Delivery,Gender_Payment_Female_Credit Card,Gender_Payment_Female_Debit Card,Gender_Payment_Female_Digital Wallet,Gender_Payment_Male_Bank Transfer,Gender_Payment_Male_Cash on Delivery,Gender_Payment_Male_Credit Card,Gender_Payment_Male_Debit Card,Gender_Payment_Male_Digital Wallet,Gender_Payment_Other_Bank Transfer,Gender_Payment_Other_Cash on Delivery,Gender_Payment_Other_Credit Card,Gender_Payment_Other_Debit Card,Gender_Payment_Other_Digital Wallet,Age_x_Gender
25,0,139.13,2,False,5,2023,12,3,6,4,1,0.0,894.6065578231292,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.08551881413911061,0.46153846153846156,0.09230769230769231,0.2743,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,278.26,992.7806019261636,0.28028347800121006,Young_Adult,1004.3452976190476,-726.0852976190477,0.0034207525655644243,Cash on Delivery,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
26,1,124.43,1,True,7,2023,12,3,6,4,1,0.0,945.8911166666668,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0.0992018244013683,1.1111111111111112,0.15873015873015875,0.2743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,124.43,977.8351950718686,0.12725048211304635,Adult,948.9059180977544,-824.4759180977544,0.0038154547846680114,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,26
19,1,1094.44,1,True,8,2023,12,3,6,4,1,9.678922554000218,894.6065578231292,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.14709236031927023,1.0909090909090908,0.13636363636363635,0.02429999999999999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,988.51,977.8351950718686,1.0109167730737558,Young_Adult,1004.3452976190476,-15.835297619047651,0.007741703174698433,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19
50,0,79.93,1,False,5,2023,12,3,6,4,1,0.0,925.5570766129032,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0.10946408209806158,0.8181818181818182,0.16363636363636364,-0.2257,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,79.93,992.7806019261636,0.0805112427105467,Middle_Aged,993.3129057591623,-913.3829057591622,0.0021892816419612315,Cash on Delivery,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
42,0,138.25,1,False,8,2023,12,3,6,4,1,0.0,1039.036261682243,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0.2063854047890536,0.34782608695652173,0.043478260869565216,0.02429999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,138.25,992.7806019261636,0.1392553397314285,Middle_Aged,993.3129057591623,-855.0629057591623,0.004913938209263181,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
31,0,538.51,5,False,6,2023,12,3,6,4,1,0.0,1039.036261682243,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.10034207525655645,1.8571428571428572,0.30952380952380953,0.02429999999999999,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2692.55,992.7806019261636,2.712129945706024,Adult,948.9059180977544,1743.644081902246,0.0032368411373082722,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
46,0,2495.3,1,False,6,2023,12,3,6,4,1,23.725403759067042,925.5570766129032,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.13340935005701254,0.5333333333333333,0.08888888888888889,0.02429999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1903.28,992.7806019261636,1.917120455725376,Middle_Aged,993.3129057591623,909.9670942408377,0.0029002032621089683,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
32,1,650.52,2,True,4,2023,12,3,6,4,1,0.0,1039.036261682243,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0.27023945267958954,0.26666666666666666,0.06666666666666667,-0.2257,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1301.04,977.8351950718686,1.330530959160635,Adult,948.9059180977544,352.1340819022456,0.008444982896237173,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,32
22,0,2079.67,1,True,4,2023,12,4,0,4,0,9.155779522712738,1039.036261682243,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.12998859749144812,1.4444444444444444,0.3611111111111111,-0.4757,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1889.26,992.7806019261636,1.902998503732359,Young_Adult,1004.3452976190476,884.9147023809523,0.005908572613247642,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
39,1,37.12,1,True,3,2023,12,4,0,4,0,0.0,843.7162834224599,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.05131128848346636,0.3333333333333333,0.1111111111111111,0.02429999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,37.12,977.8351950718686,0.037961407185054086,Middle_Aged,993.3129057591623,-956.1929057591623,0.0013156740636786246,Cash on Delivery,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,39
27,1,260.89,2,True,7,2023,12,4,0,4,0,0.0,1039.036261682243,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.04104903078677309,0.23076923076923078,0.03296703296703297,-0.2257,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,521.78,977.8351950718686,0.5336073017515496,Adult,948.9059180977544,-427.1259180977544,0.0015203344735841885,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,27
35,0,4047.49,4,True,11,2023,12,4,0,4,0,4.543494857306627,925.5570766129032,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.15621436716077539,0.35,0.031818181818181815,-0.4757,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15454.37,992.7806019261636,15.56675258361806,Adult,948.9059180977544,14505.464081902246,0.004463267633165011,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
61,1,5264.92,1,False,6,2023,12,4,0,4,0,28.97574891926183,1215.1903112840466,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.05131128848346636,0.75,0.125,-0.2257,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3739.37,977.8351950718686,3.8241311203010695,Senior,991.7608411214953,2747.609158878505,0.0008411686636633829,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,61
26,1,1472.89,5,False,6,2023,12,4,0,4,0,0.0,1039.036261682243,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0992018244013683,1.1111111111111112,0.1851851851851852,0.2743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7364.45,977.8351950718686,7.5313816040940615,Adult,948.9059180977544,6415.544081902245,0.0038154547846680114,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,26
23,0,2518.43,5,True,19,2023,12,4,0,4,0,0.0,945.8911166666668,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.32497149372862033,0.8888888888888888,0.04678362573099415,0.02429999999999999,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12592.15,992.7806019261636,12.683718815183417,Young_Adult,1004.3452976190476,11587.804702380952,0.014129195379505232,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
47,0,1108.71,3,False,2,2023,12,4,0,4,0,0.0,912.3450143266475,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.4264538198403649,0.4482758620689655,0.22413793103448276,0.2743,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3326.13,992.7806019261636,3.3503172740751994,Middle_Aged,993.3129057591623,2332.817094240838,0.009073485528518402,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
35,1,1298.46,1,False,3,2023,12,4,0,4,0,0.0,843.7162834224599,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0.09236031927023945,0.42857142857142855,0.14285714285714285,0.2743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1298.46,977.8351950718686,1.3278924777345187,Adult,948.9059180977544,349.5540819022457,0.002638866264863984,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,35
35,0,29.45,2,True,12,2023,12,4,0,4,0,0.0,1039.036261682243,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.15963511972633979,0.8461538461538461,0.07051282051282051,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58.9,992.7806019261636,0.059328314721020896,Adult,948.9059180977544,-890.0059180977544,0.004561003420752566,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
18,1,124.37,4,True,5,2023,12,4,0,4,0,0.0,925.5570766129032,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.18814139110604333,0.8571428571428571,0.17142857142857143,0.2743,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,497.48,977.8351950718686,0.5087564883195234,Teen,1036.446710816777,-538.9667108167771,0.010452299505891296,Digital Wallet,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,18
37,0,35.18,2,True,4,2023,12,4,0,4,0,3.6952814098919844,894.6065578231292,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.31014823261117447,0.44,0.11,-0.4757,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,67.76,992.7806019261636,0.06825274372659382,Middle_Aged,993.3129057591623,-925.5529057591623,0.008382384665166878,Bank Transfer,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
34,1,176.95,1,False,6,2023,12,5,1,4,0,7.250635772817181,945.8911166666668,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.36145952109464086,0.3125,0.052083333333333336,-0.7257,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,164.12,977.8351950718686,0.16784014405202255,Adult,948.9059180977544,-784.7859180977543,0.010631162385136495,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,34
36,1,232.93,2,True,4,2023,12,5,1,4,0,0.0,945.8911166666668,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0718358038768529,0.5454545454545454,0.13636363636363635,0.02429999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,465.86,977.8351950718686,0.47641975084130656,Middle_Aged,993.3129057591623,-527.4529057591623,0.001995438996579247,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,36
30,1,66.39,4,False,6,2023,12,5,1,4,0,0.0,852.2782380952381,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.23261117445838084,0.391304347826087,0.06521739130434782,-0.4757,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,265.56,977.8351950718686,0.2715795067904893,Adult,948.9059180977544,-683.3459180977543,0.007753705815279361,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,30
18,1,83.18,5,True,5,2023,12,5,1,4,0,0.0,1215.1903112840466,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.07867730900798175,0.5,0.1,0.2743,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,415.9,977.8351950718686,0.42532729655883605,Teen,1036.446710816777,-620.5467108167771,0.004370961611554542,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,18
20,1,356.6,2,True,14,2023,12,5,1,4,0,0.0,945.8911166666668,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.16419612314709237,0.3333333333333333,0.023809523809523808,0.2743,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,713.2,977.8351950718686,0.7293662608938734,Young_Adult,1004.3452976190476,-291.1452976190476,0.008209806157354619,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,20
65,1,360.41,1,True,3,2023,12,5,1,4,0,0.0,1039.036261682243,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,0.19726339794754846,0.6875,0.22916666666666666,0.02429999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,360.41,977.8351950718686,0.3685794925529457,Senior,991.7608411214953,-631.3508411214953,0.003034821506885361,Digital Wallet,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,65
36,1,74.34,4,True,2,2023,12,5,1,4,0,0.0,1088.2490220820189,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.233751425313569,0.8125,0.40625,-0.4757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,297.36,977.8351950718686,0.3041003243682027,Middle_Aged,993.3129057591623,-695.9529057591623,0.006493095147599139,Digital Wallet,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,36
47,1,480.51,5,True,3,2023,12,5,1,4,0,4.971800794988657,925.5570766129032,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.08437856328392246,0.6363636363636364,0.21212121212121213,0.02429999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2283.1,977.8351950718686,2.3348515286691,Middle_Aged,993.3129057591623,1289.7870942408376,0.0017952885805089885,Digital Wallet,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,47
40,0,1709.96,4,True,2,2023,12,5,1,4,0,0.0,1215.1903112840466,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.06955530216647662,1.0,0.5,0.2743,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6839.84,992.7806019261636,6.889578610550553,Middle_Aged,993.3129057591623,5846.527094240838,0.0017388825541619155,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
21,1,216.16,2,True,4,2023,12,5,1,4,0,14.634992598075499,1215.1903112840466,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0.08779931584948689,0.8,0.2,0.2743,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,369.05,977.8351950718686,0.37741533732877725,Young_Adult,1004.3452976190476,-635.2952976190477,0.004180919802356518,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,21
53,0,831.91,4,True,7,2023,12,5,1,4,0,6.392518421463861,894.6065578231292,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.24287343215507412,0.6666666666666666,0.09523809523809523,0.02429999999999999,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3114.92,992.7806019261636,3.137571376753861,Senior,991.7608411214953,2123.159158878505,0.004582517587831588,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
26,0,463.13,3,True,8,2023,12,5,1,4,0,0.0,894.6065578231292,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.21892816419612315,1.1538461538461537,0.14423076923076922,-0.2257,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1389.39,992.7806019261636,1.3994935006831788,Adult,948.9059180977544,440.48408190224575,0.008420314007543199,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
36,1,569.83,2,True,3,2023,12,5,1,4,0,7.204780373093729,894.6065578231292,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.00798175598631699,10.0,3.3333333333333335,0.2743,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1057.55,977.8351950718686,1.0815217179028542,Middle_Aged,993.3129057591623,64.23709424083768,0.00022171544406436085,Bank Transfer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,36
47,0,77.88,1,False,7,2023,12,6,2,4,0,0.0,894.6065578231292,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0.11516533637400228,0.15384615384615385,0.02197802197802198,-0.4757,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,77.88,992.7806019261636,0.07844633532212406,Middle_Aged,993.3129057591623,-915.4329057591623,0.002450326305829836,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
28,0,260.92,4,False,21,2023,12,6,2,4,0,0.0,894.6065578231292,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.3352337514253136,0.2727272727272727,0.012987012987012986,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1043.68,992.7806019261636,1.0512695332433801,Adult,948.9059180977544,94.77408190224571,0.011972633979475485,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
34,0,165.41,2,True,5,2023,12,6,2,4,0,8.995828547246237,894.6065578231292,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.1676168757126568,0.6666666666666666,0.13333333333333333,0.02429999999999999,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,301.06,992.7806019261636,0.3032492772480569,Adult,948.9059180977544,-647.8459180977543,0.004929908109195788,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
45,0,77.45,3,True,3,2023,12,6,2,4,0,8.956315902732944,1039.036261682243,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.20980615735461802,0.6470588235294118,0.21568627450980393,0.2743,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,211.54,992.7806019261636,0.21307829704727946,Middle_Aged,993.3129057591623,-781.7729057591623,0.004662359052324845,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
27,1,414.52,2,True,5,2023,12,6,2,4,0,4.541397278780276,945.8911166666668,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,0.42759407069555305,0.21428571428571427,0.04285714285714286,0.02429999999999999,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,791.39,977.8351950718686,0.80932861078071,Adult,948.9059180977544,-157.51591809775437,0.015836817433168632,Bank Transfer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,27
19,1,44.08,1,False,5,2023,12,6,2,4,0,0.0,1039.036261682243,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.12428734321550741,0.4375,0.0875,-0.4757,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,44.08,977.8351950718686,0.04507917103225173,Young_Adult,1004.3452976190476,-960.2652976190476,0.0065414391166056535,Bank Transfer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,19
25,0,153.66,3,False,6,2023,12,6,2,4,0,4.861382272549785,1039.036261682243,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.05131128848346636,0.75,0.125,-0.4757,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,438.57,992.7806019261636,0.4417592357758597,Young_Adult,1004.3452976190476,-565.7752976190477,0.0020524515393386543,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
28,1,1318.23,2,True,6,2023,12,6,2,4,0,0.0,912.3450143266475,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.10034207525655645,1.8571428571428572,0.30952380952380953,-0.4757,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2636.46,977.8351950718686,2.6962212173250997,Adult,948.9059180977544,1687.5540819022458,0.003583645544877016,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,28
32,0,174.31,1,False,3,2023,12,6,2,4,0,9.374103608513568,1039.036261682243,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.21550741163055873,0.75,0.25,0.02429999999999999,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,157.97,992.7806019261636,0.1591187415361574,Adult,948.9059180977544,-790.9359180977543,0.00673460661345496,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
23,0,86.96,1,True,8,2023,12,6,2,4,0,0.0,1039.036261682243,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.08437856328392246,0.6363636363636364,0.07954545454545454,0.02429999999999999,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,86.96,992.7806019261636,0.08759236414499112,Young_Adult,1004.3452976190476,-917.3852976190476,0.0036686331862574983,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
29,1,636.85,1,False,12,2023,12,6,2,4,0,21.472874303211118,925.5570766129032,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.28164196123147095,0.4,0.03333333333333333,-0.2257,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,500.1,977.8351950718686,0.5114358764344168,Adult,948.9059180977544,-448.80591809775433,0.009711791766602447,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,29
39,0,1499.53,1,True,9,2023,12,6,2,4,0,11.162831020386387,1215.1903112840466,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.10490307867730901,0.2631578947368421,0.029239766081871343,0.2743,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1332.14,992.7806019261636,1.341827184591864,Middle_Aged,993.3129057591623,338.8270942408378,0.0026898225301874106,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
41,1,75.18,2,True,4,2023,12,7,3,4,0,0.0,925.5570766129032,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.06841505131128849,1.2857142857142858,0.32142857142857145,0.2743,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,150.36,977.8351950718686,0.15376824311273526,Middle_Aged,993.3129057591623,-842.9529057591623,0.001668659788080207,Digital Wallet,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,41
21,0,221.09,5,False,4,2023,12,7,3,4,0,0.0,894.6065578231292,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0.33865450399087804,0.48,0.12,0.2743,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1105.45,992.7806019261636,1.1134887183081927,Young_Adult,1004.3452976190476,101.1047023809524,0.016126404951946574,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
34,1,107.92,1,True,7,2023,12,7,3,4,0,0.0,1039.036261682243,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.2474344355758267,0.45454545454545453,0.06493506493506493,0.02429999999999999,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,107.92,977.8351950718686,0.11036624632034045,Adult,948.9059180977544,-840.9859180977544,0.007277483399289021,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,34
48,0,97.62,3,False,9,2023,12,7,3,4,0,0.0,925.5570766129032,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.233751425313569,0.3076923076923077,0.03418803418803419,0.2743,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,292.86,992.7806019261636,0.2949896476943664,Middle_Aged,993.3129057591623,-700.4529057591623,0.004869821360699354,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
46,0,216.03,1,False,6,2023,12,7,3,4,0,0.0,1039.036261682243,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.11516533637400228,0.6153846153846154,0.10256410256410257,-0.2257,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,216.03,992.7806019261636,0.2176009478638734,Middle_Aged,993.3129057591623,-777.2829057591623,0.0025035942690000497,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
29,0,23.05,1,True,6,2023,12,7,3,4,0,0.0,894.6065578231292,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.10832383124287343,0.5,0.08333333333333333,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23.05,992.7806019261636,0.023217617221044682,Adult,948.9059180977544,-925.8559180977544,0.003735304525616325,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
42,0,18.22,1,True,6,2023,12,7,3,4,0,8.122941822173436,925.5570766129032,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.507411630558723,0.4375,0.07291666666666667,0.02429999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16.74,992.7806019261636,0.01686173155229015,Middle_Aged,993.3129057591623,-976.5729057591623,0.012081229299017213,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
40,1,872.57,1,True,4,2023,12,7,3,4,0,0.0,1215.1903112840466,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.06955530216647662,1.0,0.25,0.2743,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,872.57,977.8351950718686,0.8923487356536274,Middle_Aged,993.3129057591623,-120.74290575916223,0.0017388825541619155,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,40
59,0,298.16,2,True,3,2023,12,7,3,4,0,8.67487255165012,945.8911166666668,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.036488027366020526,0.7142857142857143,0.2380952380952381,0.2743,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,544.59,992.7806019261636,0.5485502022736973,Senior,991.7608411214953,-447.1708411214953,0.000618441141796958,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
