Age,Gender,Unit_Price,Quantity,Is_Returning_Customer,Delivery_Time_Days,Year,Month,Day,DayOfWeek,Quarter,IsWeekend,Discount_Percentage,Avg_Spending_City,Product_Beauty,Product_Books,Product_Electronics,Product_Fashion,Product_Food,Product_Home & Garden,Product_Sports,Product_Toys,Payment_Bank Transfer,Payment_Cash on Delivery,Payment_Credit Card,Payment_Debit Card,Payment_Digital Wallet,Device_Desktop,Device_Mobile,Device_Tablet,Engagement_Score,Pages_per_Minute,Browsing_to_Delivery_Ratio,Rating_Deviation,Age_Teen,Age_Young_Adult,Age_Adult,Age_Middle_Aged,Age_Senior,Age_Elder,Seg_Female_Adult,Seg_Female_Elder,Seg_Female_Middle_Aged,Seg_Female_Senior,Seg_Female_Teen,Seg_Female_Young_Adult,Seg_Male_Adult,Seg_Male_Elder,Seg_Male_Middle_Aged,Seg_Male_Senior,Seg_Male_Teen,Seg_Male_Young_Adult,Seg_Other_Adult,Seg_Other_Middle_Aged,Seg_Other_Senior,Seg_Other_Teen,Seg_Other_Young_Adult,Total_Amount,Avg_Spending_Gender,Relative_Spending,Age_Group,Avg_Spending_AgeGroup,AgeGroup_Spending_Deviation,Engagement_per_Year,Payment_Method,Gender_Payment_Female_Bank Transfer,Gender_Payment_Female_Cash on Delivery,Gender_Payment_Female_Credit Card,Gender_Payment_Female_Debit Card,Gender_Payment_Female_Digital Wallet,Gender_Payment_Male_Bank Transfer,Gender_Payment_Male_Cash on Delivery,Gender_Payment_Male_Credit Card,Gender_Payment_Male_Debit Card,Gender_Payment_Male_Digital Wallet,Gender_Payment_Other_Bank Transfer,Gender_Payment_Other_Cash on Delivery,Gender_Payment_Other_Credit Card,Gender_Payment_Other_Debit Card,Gender_Payment_Other_Digital Wallet,Age_x_Gender,Order_ID,Customer_ID,Date,City,Product_Category,Discount_Amount,Device_Type,Session_Duration_Minutes,Pages_Viewed,Customer_Rating
34,1,153.43,2,False,6,2023,11,24,4,4,0,14.342045232353517,925.5570766129032,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.1881413911060433,1.1666666666666667,0.1944444444444444,0.2743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,262.85,977.8351950718686,0.2688080786258477,Adult,948.9059180977544,-686.0559180977543,0.0055335703266483,Bank Transfer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,34,ORD_001782,CUST_01782,2023-11-24,Bursa,Beauty,44.01,Mobile,12,14,5
48,0,99.34,5,True,2,2023,11,24,4,4,0,0.0,1215.1903112840466,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0.0478905359179019,0.5555555555555556,0.2777777777777778,0.0242999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,496.7,992.7806019261636,0.5003119511363511,Middle_Aged,993.3129057591624,-496.6129057591623,0.0009977194982896,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,ORD_000212,CUST_00212,2023-11-24,Kayseri,Fashion,0.0,Desktop,9,5,4
45,1,947.58,1,True,12,2023,11,25,5,4,1,0.0,852.2782380952381,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0.1220068415051311,0.9090909090909092,0.0757575757575757,-0.4757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,947.58,977.8351950718686,0.9690590037826928,Middle_Aged,993.3129057591624,-45.73290575916224,0.0027112631445584,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,ORD_002852,CUST_02852,2023-11-25,Eskisehir,Home & Garden,0.0,Desktop,11,10,2
45,1,1230.21,2,False,14,2023,11,25,5,4,1,11.713447297615854,843.7162834224599,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.1676168757126568,0.6666666666666666,0.0476190476190476,0.0242999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2172.22,977.8351950718686,2.2214581873792616,Middle_Aged,993.3129057591624,1178.9070942408375,0.0037248194602812,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,45,ORD_003695,CUST_03695,2023-11-25,Antalya,Electronics,288.2,Desktop,15,10,4
53,1,126.71,1,False,4,2023,11,25,5,4,1,19.55646752426801,1039.036261682243,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.1710376282782212,0.5294117647058824,0.1323529411764706,-0.2257,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,101.93,977.8351950718686,0.104240469675985,Senior,991.7608411214952,-889.8308411214953,0.0032271250618532,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,53,ORD_002833,CUST_02833,2023-11-25,Istanbul,Books,24.78,Mobile,17,9,3
34,1,96.64,1,False,11,2023,11,25,5,4,1,0.0,894.6065578231292,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0.041049030786773,0.2307692307692307,0.0209790209790209,0.2743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,96.64,977.8351950718686,0.098830560085227,Adult,948.9059180977544,-852.2659180977544,0.001207324434905,Digital Wallet,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,34,ORD_000612,CUST_00612,2023-11-25,Ankara,Sports,0.0,Desktop,13,3,5
29,0,15.52,3,True,9,2023,11,25,5,4,1,0.0,843.7162834224599,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.1676168757126568,0.6666666666666666,0.074074074074074,0.0242999999999999,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46.56,992.7806019261636,0.0468985795146134,Adult,948.9059180977544,-902.3459180977544,0.0057798922659536,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,ORD_002785,CUST_02785,2023-11-25,Antalya,Books,0.0,Mobile,15,10,4
33,1,117.98,5,False,3,2023,11,25,5,4,1,1.0154263434480422,1039.036261682243,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.1470923603192702,0.9166666666666666,0.3055555555555555,0.2743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,583.91,977.8351950718686,0.5971456160944216,Adult,948.9059180977544,-364.9959180977544,0.004457344252099,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,33,ORD_003434,CUST_03434,2023-11-25,Istanbul,Food,5.99,Mobile,12,11,5
28,0,525.16,2,False,3,2023,11,25,5,4,1,0.0,912.3450143266476,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.0342075256556442,3.6666666666666665,1.222222222222222,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1050.32,992.7806019261636,1.0579578186380758,Adult,948.9059180977544,101.41408190224558,0.0012216973448444,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_004579,CUST_04579,2023-11-25,Gaziantep,Home & Garden,0.0,Mobile,3,11,5
47,0,4864.0,1,True,2,2023,11,25,5,4,1,0.0,1039.036261682243,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.112884834663626,0.3529411764705882,0.1764705882352941,0.2743,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4864.0,992.7806019261636,4.899370505993984,Middle_Aged,993.3129057591624,3870.6870942408377,0.0024018049928431,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_003254,CUST_03254,2023-11-25,Istanbul,Electronics,0.0,Mobile,17,6,5
35,0,217.39,1,True,6,2023,11,25,5,4,1,0.0,925.5570766129032,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0.0992018244013683,0.9,0.15,0.2743,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,217.39,992.7806019261636,0.2189708376435098,Adult,948.9059180977544,-731.5159180977544,0.002834337840039,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,ORD_003710,CUST_03710,2023-11-25,Bursa,Sports,0.0,Desktop,10,9,5
19,1,2070.84,1,False,4,2023,11,25,5,4,1,17.82513376214483,843.7162834224599,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0.1710376282782212,0.5294117647058824,0.1323529411764706,0.2743,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1701.71,977.8351950718686,1.7402830339676292,Young_Adult,1004.3452976190476,697.3647023809524,0.0090019804356958,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,19,ORD_002407,CUST_02407,2023-11-25,Antalya,Electronics,369.13,Tablet,17,9,5
18,0,256.32,1,False,11,2023,11,25,5,4,1,0.0,894.6065578231292,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.0820980615735461,3.0,0.2727272727272727,0.2743,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,256.32,992.7806019261636,0.258183932585604,Teen,1036.446710816777,-780.1267108167772,0.0045610034207525,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,ORD_001781,CUST_01781,2023-11-25,Ankara,Toys,0.0,Mobile,5,15,5
24,1,16.4,5,True,7,2023,11,25,5,4,1,1.5975609756097562,912.3450143266476,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.1607753705815279,0.5625,0.0803571428571428,0.2743,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,80.69,977.8351950718686,0.082519017935399,Young_Adult,1004.3452976190476,-923.6552976190476,0.0066989737742303,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,24,ORD_002868,CUST_02868,2023-11-25,Gaziantep,Books,1.31,Desktop,16,9,5
29,1,675.6,1,False,2,2023,11,25,5,4,1,0.0,1039.036261682243,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0.0421892816419612,2.5,1.25,0.2743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,675.6,977.8351950718686,0.6909139734434953,Adult,948.9059180977544,-273.3059180977544,0.00145480281524,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,29,ORD_000191,CUST_00191,2023-11-25,Istanbul,Toys,0.0,Desktop,4,10,5
34,1,122.81,5,True,6,2023,11,26,6,4,1,0.0,925.5570766129032,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0524515393386545,1.0,0.1666666666666666,0.0242999999999999,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,614.05,977.8351950718686,0.6279688060878896,Adult,948.9059180977544,-334.8559180977544,0.0015426923334898,Bank Transfer,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,34,ORD_004716,CUST_04716,2023-11-26,Bursa,Beauty,0.0,Desktop,7,7,4
41,0,320.73,4,True,12,2023,11,26,6,4,1,0.0,912.3450143266476,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.4116305587229191,0.5384615384615384,0.0448717948717948,-0.4757,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1282.92,992.7806019261636,1.292249261831785,Middle_Aged,993.3129057591624,289.6070942408378,0.0100397697249492,Cash on Delivery,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_002556,CUST_02556,2023-11-26,Gaziantep,Fashion,0.0,Mobile,26,14,2
37,0,203.57,5,False,6,2023,11,26,6,4,1,2.5681583730412143,925.5570766129032,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.0706955530216647,0.3846153846153846,0.0641025641025641,-0.2257,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,991.71,992.7806019261636,0.9989216127671244,Middle_Aged,993.3129057591624,-1.6029057591622404,0.0019106906222071,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,ORD_000141,CUST_00141,2023-11-26,Bursa,Food,26.14,Mobile,13,5,3
42,1,1787.15,2,True,7,2023,11,26,6,4,1,0.0,1039.036261682243,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.0513112884834663,0.75,0.1071428571428571,-0.2257,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3574.3,977.8351950718686,3.6553194423905935,Middle_Aged,993.3129057591624,2580.987094240838,0.0012216973448444,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,42,ORD_000887,CUST_00887,2023-11-26,Istanbul,Sports,0.0,Mobile,8,6,3
40,0,227.5,4,True,12,2023,11,26,6,4,1,0.0,1129.787380952381,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0.1596351197263397,0.8461538461538461,0.0705128205128205,0.2743,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,910.0,992.7806019261636,0.9166174260802888,Middle_Aged,993.3129057591624,-83.31290575916228,0.0039908779931584,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,ORD_003123,CUST_03123,2023-11-26,Adana,Fashion,0.0,Mobile,13,11,5
51,0,35.81,1,True,2,2023,11,26,6,4,1,0.0,894.6065578231292,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.1721778791334093,0.7857142857142857,0.3928571428571428,0.0242999999999999,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,35.81,992.7806019261636,0.0360704066241045,Senior,991.7608411214952,-955.9508411214954,0.0033760368457531,Digital Wallet,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,ORD_002184,CUST_02184,2023-11-26,Ankara,Books,0.0,Desktop,14,11,4
39,1,651.78,5,False,9,2023,11,26,6,4,1,0.0,1215.1903112840466,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0.1516533637400228,0.4705882352941176,0.0522875816993464,0.0242999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3258.9,977.8351950718686,3.3327702013839646,Middle_Aged,993.3129057591624,2265.587094240838,0.0038885477882057,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,39,ORD_003553,CUST_03553,2023-11-26,Kayseri,Home & Garden,0.0,Desktop,17,8,4
38,1,120.24,1,True,11,2023,11,26,6,4,1,9.630738522954092,925.5570766129032,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0.2485746864310148,0.7647058823529411,0.0695187165775401,0.0242999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,108.66,977.8351950718686,0.1111230200627149,Middle_Aged,993.3129057591624,-884.6529057591623,0.0065414391166056,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,38,ORD_001859,CUST_01859,2023-11-26,Bursa,Toys,11.58,Desktop,17,13,4
43,1,158.29,5,True,7,2023,11,26,6,4,1,5.098237412344432,925.5570766129032,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.0125427594070695,3.5,0.5,-0.2257,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,751.1,977.8351950718686,0.7681253485100789,Middle_Aged,993.3129057591624,-242.21290575916225,0.0002916920792341,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,43,ORD_001987,CUST_01987,2023-11-26,Bursa,Fashion,40.35,Mobile,2,7,3
38,0,1232.62,2,True,4,2023,11,26,6,4,1,9.539436322629848,843.7162834224599,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0.3249714937286203,0.5,0.125,0.2743,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2230.07,992.7806019261636,2.246286838877879,Middle_Aged,993.3129057591624,1236.757094240838,0.008551881413911,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_002304,CUST_02304,2023-11-26,Antalya,Electronics,235.17,Tablet,24,12,5
45,1,88.82,3,False,8,2023,11,27,0,4,0,0.0,1088.2490220820189,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.3044469783352337,0.3703703703703703,0.0462962962962962,-0.4757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,266.46,977.8351950718686,0.2724999072879717,Middle_Aged,993.3129057591624,-726.8529057591622,0.0067654884074496,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,45,ORD_003436,CUST_03436,2023-11-27,Konya,Food,0.0,Desktop,27,10,2
18,1,473.33,5,False,2,2023,11,27,0,4,0,4.51144022141001,1215.1903112840466,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.1322690992018244,0.4117647058823529,0.2058823529411764,0.2743,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2259.88,977.8351950718686,2.311105195834053,Teen,1036.446710816777,1223.433289183223,0.0073482832889902,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,18,ORD_002676,CUST_02676,2023-11-27,Kayseri,Sports,106.77,Tablet,17,7,5
30,0,35.98,5,True,5,2023,11,27,0,4,0,2.3012784880489163,1215.1903112840466,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.0262257696693272,6.5,1.3,0.0242999999999999,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,175.76,992.7806019261636,0.1770381085800786,Adult,948.9059180977544,-773.1459180977544,0.0008741923223109,Bank Transfer,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_001636,CUST_01636,2023-11-27,Kayseri,Food,4.14,Mobile,2,13,4
32,1,237.1,4,True,6,2023,11,27,0,4,0,7.476803036693378,1129.787380952381,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0.0171037628278221,2.0,0.3333333333333333,0.0242999999999999,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,877.49,977.8351950718686,0.8973802583731981,Adult,948.9059180977544,-71.41591809775434,0.0005344925883694,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,32,ORD_001768,CUST_01768,2023-11-27,Adana,Toys,70.91,Desktop,3,6,4
36,0,739.71,5,False,5,2023,11,27,0,4,0,0.0,912.3450143266476,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.0604332953249714,1.1428571428571428,0.2285714285714285,0.0242999999999999,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3698.55,992.7806019261636,3.7254454738783,Middle_Aged,993.3129057591624,2705.237094240838,0.0016787026479158,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_004642,CUST_04642,2023-11-27,Gaziantep,Sports,0.0,Tablet,7,8,4
33,1,311.36,1,True,2,2023,11,27,0,4,0,14.956963001027749,843.7162834224599,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.1220068415051311,1.1,0.55,-0.2257,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,264.79,977.8351950718686,0.2707920530315321,Adult,948.9059180977544,-684.1159180977543,0.003697177015307,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,33,ORD_000444,CUST_00444,2023-11-27,Antalya,Home & Garden,46.57,Mobile,10,11,3
48,1,606.39,2,True,12,2023,11,27,0,4,0,0.0,894.6065578231292,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.0467502850627137,0.3636363636363636,0.0303030303030303,-0.4757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1212.78,977.8351950718686,1.240270350374189,Middle_Aged,993.3129057591624,219.4670942408377,0.0009739642721398,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,48,ORD_004617,CUST_04617,2023-11-27,Ankara,Sports,0.0,Mobile,11,4,2
26,0,179.43,1,False,8,2023,11,27,0,4,0,28.75773282059856,894.6065578231292,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.2246294184720638,0.5,0.0625,0.0242999999999999,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127.83,992.7806019261636,0.1287595665668608,Adult,948.9059180977544,-821.0759180977543,0.0086395930181563,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,ORD_003219,CUST_03219,2023-11-27,Ankara,Toys,51.6,Mobile,20,10,4
44,0,23.06,1,True,7,2023,11,27,0,4,0,0.0,852.2782380952381,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.2428734321550741,0.2962962962962963,0.0423280423280423,-0.4757,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23.06,992.7806019261636,0.0232276899400125,Middle_Aged,993.3129057591624,-970.2529057591624,0.0055198507307971,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_003810,CUST_03810,2023-11-27,Eskisehir,Books,0.0,Mobile,27,8,2
33,0,128.59,1,True,8,2023,11,27,0,4,0,6.64903958317132,1129.787380952381,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.2839224629418472,0.7777777777777778,0.0972222222222222,0.0242999999999999,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,120.04,992.7806019261636,0.1209129184908548,Adult,948.9059180977544,-828.8659180977544,0.0086037109982377,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,ORD_004276,CUST_04276,2023-11-27,Adana,Sports,8.55,Tablet,18,14,4
48,1,129.39,1,True,2,2023,11,27,0,4,0,0.0,843.7162834224599,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.209806157354618,0.6470588235294118,0.3235294117647059,0.0242999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,129.39,977.8351950718686,0.132322911521394,Middle_Aged,993.3129057591624,-863.9229057591623,0.0043709616115545,Digital Wallet,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,48,ORD_000327,CUST_00327,2023-11-27,Antalya,Toys,0.0,Mobile,17,11,4
24,0,43.99,4,False,3,2023,11,27,0,4,0,0.0,1039.036261682243,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.096921322690992,0.7272727272727273,0.2424242424242424,0.0242999999999999,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,175.96,992.7806019261636,0.1772395629594369,Young_Adult,1004.3452976190476,-828.3852976190476,0.004038388445458,Bank Transfer,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_002247,CUST_02247,2023-11-27,Istanbul,Beauty,0.0,Tablet,11,8,4
19,0,537.06,1,True,13,2023,11,27,0,4,0,0.0,945.8911166666668,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.0193842645381984,5.0,0.3846153846153846,-0.7257,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,537.06,992.7806019261636,0.5409654448908571,Young_Adult,1004.3452976190476,-467.2852976190477,0.0010202244493788,Credit Card,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,ORD_001067,CUST_01067,2023-11-27,Izmir,Home & Garden,0.0,Mobile,2,10,1
30,1,308.59,1,True,7,2023,11,27,0,4,0,21.899607893969343,894.6065578231292,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.0513112884834663,1.3333333333333333,0.1904761904761904,0.0242999999999999,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,241.01,977.8351950718686,0.2464730265536068,Adult,948.9059180977544,-707.8959180977544,0.0017103762827822,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,30,ORD_002157,CUST_02157,2023-11-27,Ankara,Electronics,67.58,Mobile,6,8,4
29,1,278.9,1,True,9,2023,11,27,0,4,0,0.0,1039.036261682243,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.0513112884834663,1.3333333333333333,0.1481481481481481,-0.4757,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,278.9,977.8351950718686,0.2852218874976181,Adult,948.9059180977544,-670.0059180977544,0.0017693547752919,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,29,ORD_002214,CUST_02214,2023-11-27,Istanbul,Sports,0.0,Desktop,6,8,2
40,1,367.11,4,False,11,2023,11,27,0,4,0,0.0,1039.036261682243,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0.0763968072976054,0.7,0.0636363636363636,-0.2257,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1468.44,977.8351950718686,1.5017254516923717,Middle_Aged,993.3129057591624,475.1270942408378,0.0019099201824401,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,40,ORD_002316,CUST_02316,2023-11-27,Istanbul,Sports,0.0,Desktop,10,7,3
45,1,547.1,1,False,4,2023,11,27,0,4,0,24.995430451471396,1039.036261682243,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.0239452679589509,2.6666666666666665,0.6666666666666666,-0.2257,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,410.35,977.8351950718686,0.4196514934910276,Middle_Aged,993.3129057591624,-582.9629057591623,0.0005321170657544,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,ORD_004104,CUST_04104,2023-11-27,Istanbul,Home & Garden,136.75,Tablet,3,8,3
28,1,105.54,1,True,4,2023,11,28,1,4,0,0.0,1215.1903112840466,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0.0592930444697833,2.2,0.55,0.2743,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,105.54,977.8351950718686,0.107932298338109,Adult,948.9059180977544,-843.3659180977544,0.0021176087310636,Credit Card,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,28,ORD_001715,CUST_01715,2023-11-28,Kayseri,Toys,0.0,Desktop,5,11,5
30,0,612.05,1,True,3,2023,11,28,1,4,0,0.0,1039.036261682243,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.0684150513112884,0.7777777777777778,0.2592592592592592,0.0242999999999999,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,612.05,992.7806019261636,0.6165007644312536,Adult,948.9059180977544,-336.8559180977544,0.0022805017103762,Debit Card,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,ORD_001241,CUST_01241,2023-11-28,Istanbul,Sports,0.0,Mobile,9,7,4
32,1,168.0,2,False,7,2023,11,28,1,4,0,10.559523809523808,1039.036261682243,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.1641961231470923,0.3333333333333333,0.0476190476190476,-0.2257,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,300.52,977.8351950718686,0.3073319527815855,Adult,948.9059180977544,-648.3859180977544,0.0051311288483466,Debit Card,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,32,ORD_000989,CUST_00989,2023-11-28,Istanbul,Toys,35.48,Mobile,21,7,3
